50115,I Hate Myself for Loving You,Joan Jett,Unkown Album
214,I Love Rock N' Roll,Joan Jett,Unkown Album
52372,Feeling Alright,Joe Cocker,Unkown Album
51517,She Came In Through the Bathroom Window,Joe Cocker,Unkown Album
1311,The Letter,Joe Cocker,Unkown Album
51479,With a Little Help From My Friends,Joe Cocker,Unkown Album
51766,Up Where We Belong  [duet],Joe Cocker + Jennifer Warnes,Unkown Album
51004,Breaking Us in Two,Joe Jackson,Unkown Album
51931,I'm the Man,Joe Jackson,Unkown Album
903,Is She Really Going Out With Him?,Joe Jackson,Unkown Album
51003,Steppin' Out,Joe Jackson,Unkown Album
51099,You Talk Too Much,Joe Jones,Unkown Album
51689,Believe It Or Not  [The Greatest American Hero theme],Joey Scarbury (Greatest American Hero),Unkown Album
52075,On the Dark Side,John Cafferty & the Beaver Brown Band,Unkown Album
51151,"Take Me Home, Country Roads",John Denver,Unkown Album
50322,Thank God I'm a Country Boy,John Denver,Unkown Album
51926,All of Me,John Legend,Unkown Album
51682,(Just Like) Starting Over,John Lennon,Unkown Album
52216,Gimme Some Truth,John Lennon,Unkown Album
52345,Mother,John Lennon,Unkown Album
51733,Watching the Wheels,John Lennon,Unkown Album
1313,Woman,John Lennon ,Unkown Album
50046,Jack & Diane,John Mellencamp,Unkown Album
50102,Pink Houses,John Mellencamp,Unkown Album
51488,St. Elmo's Fire (Man in Motion),John Parr,Unkown Album
51115,Love Is in the Air,John Paul Young,Unkown Album
51383,Angel From Montgomery,John Prine,Unkown Album
51165,Greased Lightnin'  [Grease soundtrack],John Travolta,Unkown Album
52191,Big River,Johnny Cash,Unkown Album
52329,Cocaine Blues,Johnny Cash,Unkown Album
50265,Folsom Prison Blues,Johnny Cash,Unkown Album
50270,Ghost Riders,Johnny Cash,Unkown Album
51574,Hurt,Johnny Cash,Unkown Album
50167,Ring of Fire,Johnny Cash,Unkown Album
51005,Jackson [duet],Johnny Cash + June Carter,Unkown Album
50325,Lookin' for Love,Johnny Lee,Unkown Album
51306,I Can See Clearly Now,Johnny Nash,Unkown Album
50330,Take This Job and Shove It,Johnny Paycheck,Unkown Album
51794,Everyone's Gone to the Moon,Jonathan King,Unkown Album
51776,El Triste,Jos_ Jos_,Unkown Album
51393,You Raise Me Up,Josh Groban,Unkown Album
52220,Josie and the Pussycats,Josie and the Pussycats cartoon,Unkown Album
51720,Johnny Are You Queer,Josie Cotton,Unkown Album
52371,Any Way You Want It,Journey,Unkown Album
50070,Don't Stop Believin',Journey,Unkown Album
52323,Faithfully,Journey,Unkown Album
50207,Open Arms,Journey,Unkown Album
51072,Breaking the Law,Judas Priest,Unkown Album
52195,Send in the Clowns,Judy Collins,Unkown Album
52271,Over the Rainbow  [The Wizard of Oz soundtrack],Judy Garland,Unkown Album
51670,Angel of the Morning,Juice Newton,Unkown Album
51671,Queen of Hearts,Juice Newton,Unkown Album
51485,Too Late For Goodbyes,Julian Lennon,Unkown Album
51486,Valotte,Julian Lennon,Unkown Album
51260,Cry Me a River,Julie London,Unkown Album
50332,Dust in the Wind,Kansas,Unkown Album
51070,Army Dreamers,Kate Bush,Unkown Album
50382,Babooshka,Kate Bush,Unkown Album
50386,Cloudbusting,Kate Bush,Unkown Album
51071,Feel It,Kate Bush,Unkown Album
50385,Hounds of Love,Kate Bush,Unkown Album
50271,Running Up That Hill,Kate Bush,Unkown Album
50384,The Man With the Child in His Eyes,Kate Bush,Unkown Album
50383,This Woman's Work,Kate Bush,Unkown Album
50381,Wuthering Heights,Kate Bush,Unkown Album
52388,Walking on Sunshine,Katrina and the Waves,Unkown Album
51626,E.T.,Katy Perry,Unkown Album
51829,Get Down Tonight,KC & the Sunshine Band,Unkown Album
52281,Give It Up,KC & the Sunshine Band,Unkown Album
51234,Danger Zone  [Top Gun soundtrack],Kenny Loggins,Unkown Album
51235,Footloose,Kenny Loggins,Unkown Album
52184,Heart to Heart,Kenny Loggins,Unkown Album
52310,I'm Free (Heaven Helps the Man),Kenny Loggins,Unkown Album
51749,This Is It,Kenny Loggins,Unkown Album
52185,"Whenever I Call You ""Friend""  [duet]",Kenny Loggins + Stevie Nicks,Unkown Album
51943,Lady,Kenny Rogers,Unkown Album
50326,"Ruby, Don't Take Your Love to Town",Kenny Rogers,Unkown Album
51126,The Gambler,Kenny Rogers,Unkown Album
52124,Just Dropped In (To See What Condition My Condition Was In),Kenny Rogers & the First Edition,Unkown Album
51111,Islands in the Stream  [duet],Kenny Rogers + Dolly Parton,Unkown Album
51955,We've Got Tonight  [duet],Kenny Rogers + Sheena Easton,Unkown Album
51730,Rainbow Connection  [The Muppet Movie soundtrack],Kermit the Frog,Unkown Album
51935,TiK ToK,Kesha,Unkown Album
50362,Bette Davis Eyes,Kim Carnes,Unkown Album
51933,Kids in America,Kim Wilde,Unkown Album
1112,Louie Louie,"Kingsmen, The",Unkown Album
51407,(Wish I Could Fly Like) Superman,"Kinks, The",Unkown Album
50173,Lola,"Kinks, The",Unkown Album
52389,Waterloo Sunset,"Kinks, The",Unkown Album
51259,You Really Got Me,"Kinks, The",Unkown Album
50201,Beth,Kiss,Unkown Album
52320,Hard Luck Woman,Kiss,Unkown Album
50263,I Was Made For Lovin' You,Kiss,Unkown Album
51288,Lick It Up,Kiss,Unkown Album
50262,Rock and Roll All Nite,Kiss,Unkown Album
52267,Meeting in the Ladies Room,Klymaxx,Unkown Album
51617,Good Girls Don't,"Knack, The",Unkown Album
50014,My Sharona,"Knack, The",Unkown Album
51419,Get Down On It,Kool & the Gang,Unkown Album
51386,Joanna,Kool & the Gang,Unkown Album
51497,Ladies' Night,Kool & the Gang,Unkown Album
52203,Help Me Make It Through the Night,Kris Kristofferson,Unkown Album
52258,Jump,Kris Kross,Unkown Album
51248,Sukiyaki,Kyu Sakamoto,Unkown Album
50005,Lady Marmalade,Labelle,Unkown Album
51170,Alejandro,Lady Gaga,Unkown Album
51171,Paparazzi,Lady Gaga,Unkown Album
51172,Poker Face,Lady Gaga,Unkown Album
50296,James Bond Theme 02  [instrumental],Lalo Schifrin,Unkown Album
50163,Gloria,Laura Branigan,Unkown Album
51092,Self-Control,Laura Branigan,Unkown Album
51256,Whole Lotta Love,Led Zeppelin,Unkown Album
50243,Since I Fell for You,Lenny Welch,Unkown Album
52263,Avec le Temps,L_o Ferr_,Unkown Album
52286,Comme ˆ Ostende,L_o Ferr_,Unkown Album
51861,Les Anarchistes,L_o Ferr_,Unkown Album
51877,Merde ˆ Vauban,L_o Ferr_,Unkown Album
52264,Paname,L_o Ferr_,Unkown Album
51900,Tight Rope,Leon Russell,Unkown Album
52153,Everybody Knows,Leonard Cohen,Unkown Album
50043,Hallelujah  [in the style of Rufus Wainright],Leonard Cohen,Unkown Album
50380,Hallelujah  [in the style of Vitamin String Quartet],Leonard Cohen,Unkown Album
50333,"So Long, Marianne",Leonard Cohen,Unkown Album
50334,Suzanne,Leonard Cohen,Unkown Album
51513,How High the Moon,Les Paul + Mary Ford,Unkown Album
52240,You Don't Own Me,Lesley Gore,Unkown Album
51856,Something About You,Level 42,Unkown Album
51663,The Neverending Story  [The Neverending Story soundtrack],Limahl,Unkown Album
51401,Theme from Alice (There's a New Girl in Town),Linda Lavin,Unkown Album
51987,Hurt So Bad,Linda Ronstadt,Unkown Album
52121,What's New?,Linda Ronstadt,Unkown Album
52294,You're No Good,Linda Ronstadt,Unkown Album
51040,All Night Long,Lionel Richie,Unkown Album
51765,Dancing on the Ceiling,Lionel Richie,Unkown Album
50074,Hello (Is It Me You're Looking For?),Lionel Richie,Unkown Album
51231,Running With the Night,Lionel Richie,Unkown Album
51986,You Are,Lionel Richie,Unkown Album
50174,Funkytown,"Lipps, Inc.",Unkown Album
50113,Head to Toe,Lisa Lisa and Cult Jam,Unkown Album
51922,All Around the World,Lisa Stansfield,Unkown Album
51075,Kiss Me Deadly,Lita Ford,Unkown Album
52336,The Girl Can't Help It,Little Richard,Unkown Album
51129,Lady,Little River Band,Unkown Album
51731,Reminiscing,Little River Band,Unkown Album
51302,Dentist  [Little Shop of Horrors soundtrack],Little Shop of Horrors,Unkown Album
51350,Fuck and Run,Liz Phair,Unkown Album
51854,Polyester Bride,Liz Phair,Unkown Album
51855,Supernova,Liz Phair,Unkown Album
51018,Cabaret,Liza Minnelli,Unkown Album
51323,Mein Herr  [Cabaret soundtrack],Liza Minnelli,Unkown Album
51674,Going Back to Cali,LL Cool J,Unkown Album
51675,I Need Love,LL Cool J,Unkown Album
51676,I'm Bad,LL Cool J,Unkown Album
52149,Personality,Lloyd Price,Unkown Album
51724,Stagger Lee,Lloyd Price,Unkown Album
51887,I've Been Thinking About You,Londonbeat,Unkown Album
51594,Tomorrow Night,Lonnie Johnson,Unkown Album
50056,Brandy (You're a Fine Girl),Looking Glass,Unkown Album
50062,Coal Miner's Daughter,Loretta Lynn,Unkown Album
51839,You're the Reason Our Kids Are Ugly  [duet],Loretta Lynn + Conway Twitty,Unkown Album
51775,En Mi Viejo San Juan,Los Panchos,Unkown Album
52287,Two Faces Have I,Lou Christie,Unkown Album
51687,Lazy Mary,Lou Monte,Unkown Album
311,You'll Never Find,Lou Rawls,Unkown Album
51502,Satellite of Love,Lou Reed,Unkown Album
51606,My Little Red Book,Love,Unkown Album
51083,The Love Boat theme,"Love Boat, The",Unkown Album
52130,Where Do I Begin? (Love Story Theme),Love Story soundtrack,Unkown Album
52046,Hot Girls in Love,Loverboy,Unkown Album
51332,Working for the Weekend,Loverboy,Unkown Album
1104,Summer in the City,Lovin' Spoonful,Unkown Album
52384,La Bikina,Luis Miguel,Unkown Album
2305,To Sir With Love,Lulu,Unkown Album
52081,Rose Garden,Lynn Anderson,Unkown Album
50071,Free Bird,Lynyrd Skynyrd,Unkown Album
51815,Gimme Three Steps,Lynyrd Skynyrd,Unkown Album
50175,Pop Muzik,M,Unkown Album
50323,Baby Don't Get Hooked on Me,Mac Davis,Unkown Album
51805,Our House,Madness,Unkown Album
51870,Angel,Madonna,Unkown Album
51885,Borderline,Madonna,Unkown Album
51841,Crazy For You,Madonna,Unkown Album
51101,Dress You Up,Madonna,Unkown Album
50137,Frozen,Madonna,Unkown Album
50133,Holiday,Madonna,Unkown Album
50134,Into the Groove,Madonna,Unkown Album
50135,La Isla Bonita,Madonna,Unkown Album
50132,Like a Prayer,Madonna,Unkown Album
1004,Like a Virgin,Madonna,Unkown Album
52097,Live to Tell,Madonna,Unkown Album
50118,Lucky Star,Madonna,Unkown Album
50136,Material Girl,Madonna,Unkown Album
52234,Oh Father,Madonna,Unkown Album
52326,Open Your Heart,Madonna,Unkown Album
52098,Papa Don't Preach,Madonna,Unkown Album
50138,Ray of Light,Madonna,Unkown Album
52261,Everybody Plays the Fool,"Main Ingredient, The",Unkown Album
51862,The Monkey Time,Major Lance,Unkown Album
50203,Dream a Little Dream,Mama Cass,Unkown Album
50107,California Dreamin',Mamas and the Papas,Unkown Album
51622,Words of Love,Mamas and the Papas,Unkown Album
50286,Blinded By the Light,Manfred Mann,Unkown Album
51049,Do Wah Diddy Diddy,Manfred Mann,Unkown Album
52086,Mighty Quinn (Quinn the Eskimo),Manfred Mann,Unkown Album
50190,I Need to Know,Marc Anthony,Unkown Album
51245,Midnight at the Oasis,Maria Muldaur,Unkown Album
52117,Hero,Mariah Carey,Unkown Album
51875,Uptown Funk,Mark Ronson & Bruno Mars,Unkown Album
51489,(Love Is Like a) Heat Wave,Martha & The Vandellas,Unkown Album
51190,Big Iron,Marty Robbins,Unkown Album
51140,El Paso,Marty Robbins,Unkown Album
52322,Don't Mess With Bill,"Marvelettes, The",Unkown Album
52200,I Heard It Through the Grapevine,Marvin Gaye,Unkown Album
51840,Sexual Healing,Marvin Gaye,Unkown Album
52354,You're All I Need to Get By  [duet],Marvin Gaye + Tammi Terrell,Unkown Album
51216,Those Were the Days,Mary Hopkin,Unkown Album
52071,In My House,Mary Jane Girls,Unkown Album
52155,Chim Chim Cher-ee  [Mary Poppins soundtrack],Mary Poppins,Unkown Album
52309,Supercalifragilisticexpialidocious,Mary Poppins soundtrack,Unkown Album
52080,My Guy,Mary Wells,Unkown Album
50031,A Little Girl from Little Rock,Marylin Monroe,Unkown Album
50030,Diamonds Are a Girl's Best Friend,Marylin Monroe,Unkown Album
51420,Valerie Loves Me,Material Issue,Unkown Album
51996,Girlfriend,Matthew Sweet,Unkown Album
50224,The Morning After,Maureen McGovern,Unkown Album
51157,Right Back Where We Started From,Maxine Nightingale,Unkown Album
51501,Get to Know Ya,Maxwell,Unkown Album
50221,This Woman's Work,Maxwell,Unkown Album
52232,Fade Into You,Mazzy Star,Unkown Album
52055,2 Legit 2 Quit,MC Hammer,Unkown Album
50281,I'll Do Anything for Love (But I Won't Do That),Meat Loaf,Unkown Album
50103,Paradise by the Dashboard Light,Meat Loaf,Unkown Album
50057,Two Out of Three Ain't Bad,Meat Loaf,Unkown Album
51289,You Took the Words Right Out of My Mouth,Meat Loaf,Unkown Album
52268,All About That Bass,Meghan Trainor,Unkown Album
51443,Brand New Key,Melanie,Unkown Album
50069,Don't Cry Out Loud,Melissa Manchester,Unkown Album
50096,Through the Eyes of Love [Theme from Ice Castles],Melissa Manchester,Unkown Album
52113,Down Under ,Men at Work,Unkown Album
51847,Overkill,Men at Work,Unkown Album
52254,Who Can It Be Now?,Men at Work,Unkown Album
50006,Safety Dance,Men Without Hats,Unkown Album
50378,Big City,Merle Haggard,Unkown Album
51522,Mama Tried,Merle Haggard,Unkown Album
52064,Okie From Muskogee,Merle Haggard,Unkown Album
51586,Sing Me Back Home,Merle Haggard,Unkown Album
52275,Someday We'll Look Back,Merle Haggard,Unkown Album
51785,The Bottle Let Me Down,Merle Haggard,Unkown Album
51812,Sixteen Tons,Merle Travis,Unkown Album
52306,Whiskey in the Jar ,Metallica,Unkown Album
50164,"Quando, Quando, Quando",Michael Bubl_,Unkown Album
2806,Bad,Michael Jackson,Unkown Album
51076,Beat It,Michael Jackson,Unkown Album
51077,Billie Jean,Michael Jackson,Unkown Album
51541,One Day in Your Life,Michael Jackson,Unkown Album
51078,Rock With You,Michael Jackson,Unkown Album
51557,Thriller,Michael Jackson,Unkown Album
50222,Wildfire,Michael Martin Murphey,Unkown Album
51009,I Keep Forgettin' (Every Time You're Near),Michael McDonald,Unkown Album
51010,Sweet Freedom  [Running Scared soundtrack],Michael McDonald,Unkown Album
50237,Maniac  [Flashdance soundtrack],Michael Sembello,Unkown Album
52005,Joueurs de blues,Michel Jonasz,Unkown Album
51611,Love Is Strange  [duet],Mickey & Sylvia,Unkown Album
52282,Beds Are Burning,Midnight Oil,Unkown Album
52207,No Parking (On the Dance Floor),Midnight Star,Unkown Album
52244,All I Need Is a Miracle,Mike & the Mechanics,Unkown Album
51739,Wrecking Ball [Piano version],Miley Cyrus,Unkown Album
52020,Se Telefonando,Mina,Unkown Album
51310,A Groovy Kind of Love,"Mindbenders, The",Unkown Album
51591,Spanish Stroll,Mink DeVille,Unkown Album
51863,Mickey's Monkey,"Miracles, The",Unkown Album
50231,Pata Pata,Miriam Makeba,Unkown Album
51097,Mister Ed theme,Mister Ed (theme),Unkown Album
51082,Mister Rogers' Neighborhood (Won't You Be My Neighbor?),Mister Rogers' Neighborhood (theme),Unkown Album
52087,The Yellow Rose of Texas,Mitch Miller,Unkown Album
50206,I Melt With You,Modern English,Unkown Album
51044,(I'm Not Your) Stepping Stone,"Monkees, The",Unkown Album
207,Daydream Believer,"Monkees, The",Unkown Album
3710,Pleasant Valley Sunday,"Monkees, The",Unkown Album
52251,Always Look on the Bright Side of Life  [Life of Brian soundtrack],Monty Python,Unkown Album
605,Nights in White Satin,Moody Blues,Unkown Album
52393,Interesting Drug,Morrissey ,Unkown Album
50120,Only the Lonely,"Motels, The",Unkown Album
51702,Suddenly Last Summer,"Motels, The",Unkown Album
52140,"Girls, Girls, Girls",M_tley CrŸe,Unkown Album
52390,Home Sweet Home,M_tley CrŸe,Unkown Album
51182,Ace of Spades,Mot_rhead,Unkown Album
51313,All the Young Dudes,Mott the Hoople,Unkown Album
907,Mississippi Queen,Mountain,Unkown Album
51906,Broken Wings,Mr. Mister,Unkown Album
51476,(I'm Your) Hoochie Coochie Man,Muddy Waters,Unkown Album
51475,I'm Ready,Muddy Waters,Unkown Album
52174,Spiele Mit Dem Feuer,Muff Mc June,Unkown Album
50176,In the Summertime,Mungo Jerry,Unkown Album
51534,Pass the Dutchie,Musical Youth,Unkown Album
51537,Always Something There to Remind Me,Naked Eyes,Unkown Album
4315,These Boots Are Made for Walking,Nancy Sinatra,Unkown Album
50235,You Only Live Twice,Nancy Sinatra (Bond theme),Unkown Album
52209,Somethin' Stupid  [duet],Nancy Sinatra + Frank Sinatra,Unkown Album
51531,L-O-V-E,Nat King Cole,Unkown Album
805,Mona Lisa,Nat King Cole,Unkown Album
51954,Unforgettable  [duet],Nat King Cole + Natalie Cole,Unkown Album
52011,O.P.P.,Naughty By Nature,Unkown Album
50177,Love Hurts,Nazareth,Unkown Album
50145,America (They're Coming to America),Neil Diamond,Unkown Album
51643,Brother Love's Travelling Salvation Show,Neil Diamond,Unkown Album
51080,Cracklin' Rosie,Neil Diamond,Unkown Album
50146,Desiree,Neil Diamond,Unkown Album
50007,Forever in Blue Jeans,Neil Diamond,Unkown Album
50139,"Girl, You'll Be a Woman Soon",Neil Diamond,Unkown Album
50140,Hello Again,Neil Diamond,Unkown Album
50141,I Am I Said,Neil Diamond,Unkown Album
50142,Kentucky Woman,Neil Diamond,Unkown Album
51081,Longfellow Serenade,Neil Diamond,Unkown Album
50143,Love on the Rocks,Neil Diamond,Unkown Album
50025,Red Red Wine,Neil Diamond,Unkown Album
50147,September Morn,Neil Diamond,Unkown Album
50026,Shilo,Neil Diamond,Unkown Album
50144,Solitary Man,Neil Diamond,Unkown Album
50080,You Don't Bring Me Flowers  [duet],Neil Diamond + Barbra Streisand,Unkown Album
50052,99 Luftballoons,Nena,Unkown Album
50053,99 Red Balloons,Nena,Unkown Album
51176,Buffalo Stance,Nenah Cherry,Unkown Album
51882,Candy Girl,New Edition,Unkown Album
51883,Cool It Now,New Edition,Unkown Album
51884,Mr. Telephone Man,New Edition,Unkown Album
52302,Bread and Butter,"Newbeats, The",Unkown Album
52187,Lotta Love,Nicolette Larson,Unkown Album
51359,Sister Christian,Night Ranger,Unkown Album
915,Everybody's Talkin',Nilsson,Unkown Album
51803,Without You,Nilsson,Unkown Album
50059,Come As You Are,Nirvana,Unkown Album
50058,Smells Like Teen Spirit,Nirvana,Unkown Album
51654,Where Did You Sleep Last Night,Nirvana,Unkown Album
51246,Mr. Bojangles,Nitty Gritty Dirt Band,Unkown Album
51886,It's My Life,No Doubt,Unkown Album
51293,Never Forget You,Noisettes,Unkown Album
908,Spirit in the Sky,Norman Greenbaum,Unkown Album
205,Up On the Roof,"Nylons, The",Unkown Album
51317,For the Love of Money,O'Jays,Unkown Album
51685,Elvira,Oak Ridge Boys,Unkown Album
51683,The Hindu Times,Oasis,Unkown Album
50353,Wonderwall,Oasis,Unkown Album
51696,Little Girls,Oingo Boingo,Unkown Album
3306,Have You Never Been Mellow,Olivia Newton-John,Unkown Album
50072,Hopelessly Devoted to You  [Grease soundtrack],Olivia Newton-John,Unkown Album
50055,I Honestly Love You,Olivia Newton-John,Unkown Album
50324,If You Love Me (Let Me Know),Olivia Newton-John,Unkown Album
3307,Magic  [Xanadu soundtrack],Olivia Newton-John,Unkown Album
51265,Physical,Olivia Newton-John,Unkown Album
50242,Suddenly  [Xanadu soundtrack] [duet] ,Olivia Newton-John + Cliff Richard,Unkown Album
51799,Xanadu  [Xanadu soundtrack],Olivia Newton-John + E.L.O.,Unkown Album
50010,Summer Nights  [Grease soundtrack] [duet] ,Olivia Newton-John + J. Travolta,Unkown Album
50064,You're the One That I Want  [Grease soundtrack] [duet],Olivia Newton-John + J. Travolta,Unkown Album
52133,The Rain,Oran ÒJuiceÓ Jones,Unkown Album
52146,Rocky Top,Osborne Brothers,Unkown Album
51658,A Change Is Gonna Come,Otis Redding,Unkown Album
51069,Can't Turn You Loose,Otis Redding,Unkown Album
51719,Hard to Handle,Otis Redding,Unkown Album
52224,Respect,Otis Redding,Unkown Album
51068,The Dock of the Bay,Otis Redding,Unkown Album
51252,Try a Little Tenderness,Otis Redding,Unkown Album
51506,(I Don't Want to Lose) Your Love,"Outfield, The",Unkown Album
51315,Hey Ya,Outkast,Unkown Album
52110,Crazy Train,Ozzy Osbourne,Unkown Album
50209,The Night Chicago Died,Paper Lace,Unkown Album
51183,I Think I Love You,Partridge Family,Unkown Album
51819,I Woke Up in Love This Morning,Partridge Family,Unkown Album
50319,Die Morit_t von Mackie Messer (auf Die Dreigroschenoper),Pascal Comelade,Unkown Album
50291,Fire and Ice,Pat Benatar,Unkown Album
50049,Heartbreaker,Pat Benatar,Unkown Album
50293,Hit Me with Your Best Shot,Pat Benatar,Unkown Album
50292,Invincible,Pat Benatar,Unkown Album
50290,Love Is a Battlefield,Pat Benatar,Unkown Album
51994,Shadows of the Night,Pat Benatar,Unkown Album
52353,We Belong,Pat Benatar,Unkown Album
51662,Born to Be Alive,Patrick Hernandez,Unkown Album
51905,She's Like the Wind  [Dirty Dancing soundtrack],Patrick Swayze,Unkown Album
51014,Back in Baby's Arms,Patsy Cline,Unkown Album
4704,Crazy,Patsy Cline,Unkown Album
51470,I Fall to Pieces,Patsy Cline,Unkown Album
51085,Leavin' On Your Mind,Patsy Cline,Unkown Album
50154,Walkin' After Midnight,Patsy Cline,Unkown Album
51184,Because the Night,Patti Smith,Unkown Album
51823,(You're) Having My Baby  [duet],Paul Anka & Odia Coates,Unkown Album
50076,I Go Crazy,Paul Davis,Unkown Album
51813,Maybe I'm Amazed,Paul McCartney,Unkown Album
51590,No More Lonely Nights,Paul McCartney,Unkown Album
52010,Jet,Paul McCartney & Wings,Unkown Album
52061,Let ÕEm In,Paul McCartney & Wings,Unkown Album
50299,Live and Let Die,Paul McCartney & Wings,Unkown Album
51063,Ebony and Ivory  [duet],Paul McCartney + Stevie Wonder,Unkown Album
52250,Ol' Man River  [Show Boat soundtrack],Paul Robeson,Unkown Album
51282,Kodachrome,Paul Simon,Unkown Album
51787,Still Crazy After All These Years,Paul Simon,Unkown Album
52392,You Can Call Me Al,Paul Simon,Unkown Album
52163,Everytime You Go Away,Paul Young,Unkown Album
51431,Cold Hearted,Paula Abdul,Unkown Album
52060,A Whole New World  [Aladdin soundtrack] [duet] ,Peabo Bryson + Regina Belle,Unkown Album
1610,Reunited,Peaches and Herb,Unkown Album
51927,Shake Your Groove Thing,Peaches and Herb,Unkown Album
52249,Jeremy,Pearl Jam,Unkown Album
50032,Fever,Peggy Lee,Unkown Album
50034,I'm a Woman,Peggy Lee,Unkown Album
50033,Is That All There Is?,Peggy Lee,Unkown Album
50035,Why Don't You Do Right,Peggy Lee,Unkown Album
50148,Always On My Mind,Pet Shop Boys,Unkown Album
51482,Domino Dancing,Pet Shop Boys,Unkown Album
50149,It's a Sin,Pet Shop Boys,Unkown Album
51277,Rent,Pet Shop Boys,Unkown Album
50150,West End Girls,Pet Shop Boys,Unkown Album
50268,Guantanamera,Pete Seeger,Unkown Album
51391,"Glory of Love  [The Karate Kid, Part II soundtrack]",Peter Cetera,Unkown Album
51175,The Next Time I Fall  [duet],Peter Cetera + Amy Grant,Unkown Album
50347,Baby I Love Your Way,Peter Frampton,Unkown Album
50348,I'm In You,Peter Frampton,Unkown Album
50346,Show Me the Way,Peter Frampton,Unkown Album
50037,A Sign of the Times,Petula Clark,Unkown Album
50038,Don't Sleep in the Subway,Petula Clark,Unkown Album
50036,Downtown,Petula Clark,Unkown Album
51036,Against All Odds,Phil Collins,Unkown Album
52159,I Missed Again,Phil Collins,Unkown Album
51019,In the Air Tonight,Phil Collins,Unkown Album
51844,One More Night,Phil Collins,Unkown Album
51229,Sussudio,Phil Collins,Unkown Album
51230,Separate Lives  [White Nights soundtrack] [duet],Phil Collins + Marilyn Martin,Unkown Album
51481,Easy Lover  [duet],Phil Collins + Philip Bailey,Unkown Album
51833,Magic ,Pilot,Unkown Album
50020,Money,Pink Floyd,Unkown Album
51381,Here Comes Your Man,"Pixies, The",Unkown Album
52395,Where Is My Mind?,"Pixies, The",Unkown Album
51782,‚a Plane Pour Moi,Plastic Bertrand,Unkown Album
51804,Baby Come Back,Player,Unkown Album
52132,A Million Miles Away,Plimsouls,Unkown Album
50363,Fairytale of New York  [duet],Pogues + Kirsty MacColl,Unkown Album
51033,Automatic,Pointer Sisters,Unkown Album
52186,Fire,Pointer Sisters,Unkown Album
51535,I'm So Excited,Pointer Sisters,Unkown Album
52096,Jump (For My Love),Pointer Sisters,Unkown Album
52099,Every Rose Has Its Thorn,Poison,Unkown Album
51193,Talk Dirty to Me,Poison,Unkown Album
50338,"De Do Do Do, De Da Da Da",Police,Unkown Album
50208,Roxanne,Police,Unkown Album
52119,Forty Miles From Poplar Bluff  [duet],Porter Wagoner + Dolly Parton,Unkown Album
51347,The Last Thing on My Mind  [duet],Porter Wagoner + Dolly Parton,Unkown Album
50109,Back On the Chain Gang,Pretenders,Unkown Album
50061,Brass In Pocket,Pretenders,Unkown Album
51290,Don't Get Me Wrong,Pretenders,Unkown Album
51200,Kid,Pretenders,Unkown Album
52021,1999,Prince,Unkown Album
52022,Alphabet St.,Prince,Unkown Album
51977,Controversy,Prince,Unkown Album
52024,Cream,Prince,Unkown Album
52396,Darling Nikki,Prince,Unkown Album
51433,Gett Off,Prince,Unkown Album
52025,I Wanna Be Your Lover,Prince,Unkown Album
52026,I Would Die 4 U,Prince,Unkown Album
52027,Kiss,Prince,Unkown Album
52028,Let's Go Crazy,Prince,Unkown Album
52029,Let's Pretend We're Married,Prince,Unkown Album
2808,Little Red Corvette,Prince,Unkown Album
52030,My Name Is Prince,Prince,Unkown Album
51094,P Control,Prince,Unkown Album
52031,Pop Life,Prince,Unkown Album
51120,Purple Rain,Prince,Unkown Album
51168,Raspberry Beret,Prince,Unkown Album
52032,Sexy MF,Prince,Unkown Album
52033,Sign O' the Times,Prince,Unkown Album
52034,Take Me With U,Prince,Unkown Album
52023,The Beautiful Ones,Prince,Unkown Album
51432,When Doves Cry,Prince,Unkown Album
51947,When You Were Mine,Prince,Unkown Album
52035,U Got the Look,Prince + Sheena Easton,Unkown Album
51909,I'm Gonna Be (500 Miles),"Proclaimers, The",Unkown Album
51456,A Whiter Shade of Pale,Procol Harum,Unkown Album
51842,Pretty in Pink,"Psychedelic Furs, The",Unkown Album
52219,Fight the Power,Public Enemy,Unkown Album
51508,Amie,Pure Prairie League,Unkown Album
50112,Harden My Heart,Quarterflash,Unkown Album
608,Another One Bites the Dust,Queen,Unkown Album
50018,Bohemian Rhapsody,Queen,Unkown Album
50019,Crazy Little Thing Called Love,Queen,Unkown Album
50236,Don't Stop Me Now,Queen,Unkown Album
51206,Fat Bottomed Girls,Queen,Unkown Album
607,Killer Queen,Queen,Unkown Album
606,Somebody to Love,Queen,Unkown Album
2706,We Are the Champions,Queen,Unkown Album
609,We Will Rock You,Queen,Unkown Album
610,You're My Best Friend,Queen,Unkown Album
51268,Under Pressure,Queen + David Bowie,Unkown Album
52255,Cum On Feel the Noize,Quiet Riot,Unkown Album
51770,Just Once,Quincy Jones + James Ingram,Unkown Album
51896,Ignition (Remix),R. Kelly,Unkown Album
52069,I'm a Flirt (Remix),R. Kelly + T-Pain,Unkown Album
50151,It's the End of the World as We Know It,R.E.M.,Unkown Album
1903,Shiny Happy People,R.E.M.,Unkown Album
50152,Stand,R.E.M.,Unkown Album
51656,Creep,Radiohead,Unkown Album
51423,Black Betty,Ram Jam,Unkown Album
50310,Beat On the Brat,Ramones,Unkown Album
50308,Blitzkrieg Bop,Ramones,Unkown Album
50315,Do You Remember Rock & Roll Radio?,Ramones,Unkown Album
